date:iso,datetime:iso,datetime:rss,datetime:unix,description,feature_image,feature_image:height,feature_image:width,id,label,month:iso,source,tags,title
2013-07-17,2013-07-17T14:30:00+00:00,"Wed, 17 Jul 2013 14:30:00 GMT",1374071400,"The plastic bath seat, which has suction cups, is for babies between 5 and 10 months. It can tip over while a baby is in it.",http://www.cpsc.gov/Global/Images/Recall/2013/13240/SCSTHUMB.jpg,63,87,e9d50563d3d46a750f504ecdf3c66f5686f898c0,Thermobaby Bath Seats Recalled by SCS Direct Due to Drowning Hazard; Sold Exclusively at Amazon.com,2013-07,http://www.cpsc.gov/en/Recalls/2013/Thermobaby-Bath-Seats-Recalled-by-SCS-Direct/,"[u'exclusively', u'sold', u'hazard', u'drowning']",Thermobaby Bath Seats Recalled by SCS Direct Due to Drowning Hazard; Sold Exclusively at Amazon.com
2013-07-17,2013-07-17T11:45:00+00:00,"Wed, 17 Jul 2013 11:45:00 GMT",1374061500,The UCO Arka LED lantern's wall charger plug can fail. ,http://www.cpsc.gov/Global/Images/Recall/2013/13239/Thumbnail-13239%20LED%20Lantern%20SMALL.jpg,63,87,3ee07be915895003ebfe854d9536668ee305a40d,Industrial Revolution Recalls LED Lanterns Due to Fire Hazard; Sold Exclusively at REI Stores,2013-07,http://www.cpsc.gov/en/Recalls/2013/Industrial-Revolution-Recalls-LED-Lanterns/,"[u'stores', u'exclusively', u'fire', u'sold', u'hazard']",Industrial Revolution Recalls LED Lanterns Due to Fire Hazard; Sold Exclusively at REI Stores
2013-07-17,2013-07-17T10:00:00+00:00,"Wed, 17 Jul 2013 10:00:00 GMT",1374055200,"The jackets were sold with drawstrings, which pose a hazard to young children. ",http://www.cpsc.gov/Global/Images/Recall/2013/13237/MeccaCoatTHUMB.jpg,63,87,02d05170b6a554d2d4f17ca36dac4dcdccbdf373,Boys' Hooded Jackets Recalled by 5 Star Kids Apparel Due to Strangulation Hazard,2013-07,http://www.cpsc.gov/en/Recalls/2013/Boys-Hooded-Jackets-Recalled-by-5-Star-Kids-Apparel/,"[u'strangulation', u'hazard']",Boys' Hooded Jackets Recalled by 5 Star Kids Apparel Due to Strangulation Hazard
2013-07-17,2013-07-17T09:00:00+00:00,"Wed, 17 Jul 2013 09:00:00 GMT",1374051600,"The 35-, 50- and 70-pint dehumidifiers were sold from 2003 to 2009. They can catch fire, smoke, melt and overheat. ",http://www.cpsc.gov/Global/Images/Recall/2013/13238/Thumb-13238%20Sears%20Kenmore%20Dehumidifier%2070-%20and%2070-pint%20SMALL.jpg,63,87,476f406e525891ded795ce083e17d760fa3309f5,"Sears Reannounces Recall of Kenmore Dehumidifiers Due to Additional Reports of Fires, Burn, Low Consumer Response Rate",2013-07,http://www.cpsc.gov/en/Recalls/2013/Sears-Reannounces-Recall-of-Kenmore-Dehumidifiers/,[u'burn'],"Sears Reannounces Recall of Kenmore Dehumidifiers Due to Additional Reports of Fires, Burn, Low Consumer Response Rate"
2013-07-11,2013-07-11T11:00:00+00:00,"Thu, 11 Jul 2013 11:00:00 GMT",1373540400,The base of the five-wheel chairs can break.,http://www.cpsc.gov/Global/Images/Recall/2013/13742/BermondFabricBurgundyChairTHUMB.jpg,63,87,81b4ebc9c881404dad5f4c0774bb1794e452c1b9,Staples Recalls Office Chairs Due to Fall Hazard (Recall Alert),2013-07,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2013/Staples-Recalls-Office-Chairs/,"[u'hazard', u'alert', u'fall', u'chairs']",Staples Recalls Office Chairs Due to Fall Hazard (Recall Alert)
2013-07-11,2013-07-11T10:00:00+00:00,"Thu, 11 Jul 2013 10:00:00 GMT",1373536800,The DG03 dive computer can malfunction and display an incorrect tank pressure reading to the diver. This can happen when the computer is used with an optional integrated transmitter.,http://www.cpsc.gov/Global/Images/Recall/2013/13236/Hollis%20dive%20computerTHUMB.jpg,63,87,80fd81ab7d3a77e57fcfc72a9503c3f1d8712571,Hollis Recalls Digital Dive Computers Due to Drowning Hazard,2013-07,http://www.cpsc.gov/en/Recalls/2013/Hollis-Recalls-Digital-Dive-Computers/,"[u'hazard', u'drowning']",Hollis Recalls Digital Dive Computers Due to Drowning Hazard
2013-07-03,2013-07-03T13:00:00+00:00,"Wed, 03 Jul 2013 13:00:00 GMT",1372856400,The seam in the stand-alone canvas hammock can open and rip.,http://www.cpsc.gov/Global/Images/Recall/2013/13235/HammockTHUMB.jpg,63,87,a3cfd2c69a2e4a1142130c1fb92ef439d3d56ddd,Outdoor Solutions Hammock and Sunshade Recalled by  H-E-B Due to Fall Hazard,2013-07,http://www.cpsc.gov/en/Recalls/2013/Outdoor-Solutions-Hammock-and-Sunshade-Recalled-by-H-E-B/,"[u'hazard', u'fall']",Outdoor Solutions Hammock and Sunshade Recalled by  H-E-B Due to Fall Hazard
2013-07-03,2013-07-03T12:00:00+00:00,"Wed, 03 Jul 2013 12:00:00 GMT",1372852800,The rechargeable battery inside the Fast Lane FA-005 radio control 3-channel helicopter can overheat.,http://www.cpsc.gov/Global/Images/Recall/2013/13234/HelicopterTHUMB.jpg,63,87,903d64514d1afe7282b3d7894a91a9f2efc31bab,Toys R Us Recalls Remote-Controlled Helicopters Due to Fire and Burn Hazards,2013-07,http://www.cpsc.gov/en/Recalls/2013/Toys-R-Us-Recalls-Remote-Controlled-Helicopters/,"[u'toys', u'hazards', u'fire', u'burn']",Toys R Us Recalls Remote-Controlled Helicopters Due to Fire and Burn Hazards
2013-07-03,2013-07-03T09:30:00+00:00,"Wed, 03 Jul 2013 09:30:00 GMT",1372843800,"The lamps, which have stained glass shades, have exposed wiring at the base. ",http://www.cpsc.gov/Global/Images/Recall/2013/13233/SMALL_Butterfly%20Light%20Pic.jpg,63,87,ffa5b1d9aa6029fb7f36e7319b8e04d9ff8ad3e9,Angel's Touch Collections Recalls Butterfly and Shell Lamps Due to Shock and Fire Hazards; Sold Exclusively at Cracker Barrel Old Country Store,2013-07,http://www.cpsc.gov/en/Recalls/2013/Angels-Touch-Collections-Recalls-Butterfly-and-Shell-Lamps/,"[u'hazards', u'exclusively', u'fire', u'sold', u'shock']",Angel's Touch Collections Recalls Butterfly and Shell Lamps Due to Shock and Fire Hazards; Sold Exclusively at Cracker Barrel Old Country Store
2013-07-02,2013-07-02T15:30:00+00:00,"Tue, 02 Jul 2013 15:30:00 GMT",1372779000,The front shock absorber on the four-wheeled 2012 Yamaha Big Bear 400 ATVs can break apart and cause the driver to lose control.,http://www.cpsc.gov/Global/Images/Recall/2013/13741/Thumb-yamaha%20big%20bear%20400%20blue%20SMALL.jpg,63,87,51096aa62ebac6a079b5aae7dcdb85a35893a842,Yamaha Recalls Big Bear ATVs Due to Crash Hazard (Recall Alert),2013-07,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2013/Yamaha-Recalls-Big-Bear-ATVs/,"[u'crash', u'hazard', u'alert']",Yamaha Recalls Big Bear ATVs Due to Crash Hazard (Recall Alert)
2013-06-27,2013-06-27T12:00:00+00:00,"Thu, 27 Jun 2013 12:00:00 GMT",1372334400,"The frame on the Eclipse S11i and Verge S11i, X10, X20 and X30h bike models can crack at the hinge on the top tube.",http://www.cpsc.gov/Global/Images/Recall/2013/13231/SMALL_2012-TN-photo-Eclipse-S11i-CPSC.jpg,63,87,cdcf5815768c00f92abcf3001001daa2be26e025,Stile Products Recalls Tern Folding Bicycles Due to Fall Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Stile-Products-Recalls-Tern-Folding-Bicycles/,"[u'bicycles', u'hazard', u'fall', u'products']",Stile Products Recalls Tern Folding Bicycles Due to Fall Hazard
2013-06-27,2013-06-27T11:00:00+00:00,"Thu, 27 Jun 2013 11:00:00 GMT",1372330800,The two-inch-high candles can burn with a high flame. High or erratic flames and minor burns reported.,http://www.cpsc.gov/Global/Images/Recall/2013/13230/Votive%20candles133x97.jpg,63,87,5a32816b037e2733f7a3b936e6089e54d8b33659,Swan Creek Recalls Loose Votive Candles Due to Fire Hazard ,2013-06,http://www.cpsc.gov/en/Recalls/2013/Swan-Creek-Recalls-Loose-Votive-Candles/,"[u'fire', u'hazard']",Swan Creek Recalls Loose Votive Candles Due to Fire Hazard 
2013-06-27,2013-06-27T09:30:00+00:00,"Thu, 27 Jun 2013 09:30:00 GMT",1372325400,"The dumbbell-shaped ""Buff Baby"" rattle's end cap can separate, releasing small parts.",http://www.cpsc.gov/Global/Images/Recall/2013/13229/SMALL_buffbaby_pak.jpg,63,87,2e6a1e9d6449f7fb9e9fbadcc8110bf235ab0f12,Fred & Friends Recalls Baby Rattles Due to Choking Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Fred-Friends-Recalls-Baby-Rattles/,"[u'choking', u'hazard', u'baby']",Fred & Friends Recalls Baby Rattles Due to Choking Hazard
2013-06-25,2013-06-25T11:30:00+00:00,"Tue, 25 Jun 2013 11:30:00 GMT",1372159800,The battery used to power remote control vehicles can overheat when being used or charged and cause a fire.,http://www.cpsc.gov/Global/Images/Recall/2013/13227/BattFront_THUMB.jpg,63,87,6be8bf4df5d81a7a3ca3fb297d578bf17b2b004b,Horizon Hobby Recalls Batteries Due to Fire Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Horizon-Hobby-Recalls-Batteries/,"[u'fire', u'hazard']",Horizon Hobby Recalls Batteries Due to Fire Hazard
2013-06-25,2013-06-25T10:30:00+00:00,"Tue, 25 Jun 2013 10:30:00 GMT",1372156200,Portfolio and Transglobe brand nine-light chandeliers have mounting loop that can break. Falls reported.,http://www.cpsc.gov/Global/Images/Recall/2013/13225/Bel%20Air%20Chandelier%20THUMB.jpg,63,87,485618db7d092b8a9f2bf581f0c22dc58d41c8e1,Bel Air Lighting Recalls Chandeliers Due to Impact Injury Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Bel-Air-Lighting-Recalls-Chandeliers/,"[u'impact', u'injury', u'hazard', u'air']",Bel Air Lighting Recalls Chandeliers Due to Impact Injury Hazard
2013-06-25,2013-06-25T10:00:00+00:00,"Tue, 25 Jun 2013 10:00:00 GMT",1372154400,These light fixtures are used in commercial buildings and can fall off of the track rail onto people below.,http://www.cpsc.gov/Global/Images/Recall/2013/13226/CT4330BK133x97.jpg,63,87,10e5c0d1d1aa702c1fbd9e940eaff09304f2a76b,Genlyte Recalls Capri Track Lighting Due to Impact Injury Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Genlyte-Recalls-Capri-Track-Lighting/,"[u'impact', u'injury', u'hazard']",Genlyte Recalls Capri Track Lighting Due to Impact Injury Hazard
2013-06-20,2013-06-20T12:00:00+00:00,"Thu, 20 Jun 2013 12:00:00 GMT",1371729600,The ECO and RELISH diffusers contain petroleum distillates that pose an aspiration hazard if swallowed.,http://www.cpsc.gov/Global/Images/Recall/2013/13223/Sea%20Salt%20DiffuserTHUMB.jpg,63,87,9a177d73e1c7cf31f13ceb7bd8683c5fadcb5c58,Paddywax Recalls Fragrance Diffusers Due to Violation of the FHSA Labeling Requirements ,2013-06,http://www.cpsc.gov/en/Recalls/2013/Paddywax-Recalls-Fragrance-Diffusers/,[u'violation'],Paddywax Recalls Fragrance Diffusers Due to Violation of the FHSA Labeling Requirements 
2013-06-20,2013-06-20T10:00:00+00:00,"Thu, 20 Jun 2013 10:00:00 GMT",1371722400,The Aztec nine-light chandeliers can fall. The lights were sold under the PORTFOLIO brand name. ,"http://www.cpsc.gov/Global/Images/Recall/2013/13222/SMALL_PORTFOLIO%20nine-light%20Kichler%20Aztec%20chandelier,%20model%2034330.jpg",63,87,5e8b7467616f00a4b6980a732a2e9d4dadcae0ed,Kichler Lighting Recalls Chandeliers Due to Injury Hazard; Sold Exclusively at Lowe's Stores,2013-06,http://www.cpsc.gov/en/Recalls/2013/Kichler-Lighting-Recalls-Chandeliers/,"[u'stores', u'exclusively', u'injury', u'sold', u'hazard']",Kichler Lighting Recalls Chandeliers Due to Injury Hazard; Sold Exclusively at Lowe's Stores
2013-06-19,2013-06-19T13:30:00+00:00,"Wed, 19 Jun 2013 13:30:00 GMT",1371648600,The firewall behind the driver and passenger seats on the 2011 Polaris Ranger RZR XP 900 can overheat and melt.,http://www.cpsc.gov/Global/Images/Recall/2013/13740/Polaris%20900%20EFI%20RZR%20Red%20Small.jpg,63,87,268785bf64fa57777a88c946d35b401be193859f,Polaris Recalls Ranger Off-Highway Vehicles Due to Burn Hazard (Recall Alert),2013-06,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2013/Polaris-Recalls-Ranger-Off-Highway-Vehicles/,"[u'vehicles', u'burn', u'hazard', u'alert']",Polaris Recalls Ranger Off-Highway Vehicles Due to Burn Hazard (Recall Alert)
2013-06-19,2013-06-19T13:30:00+00:00,"Wed, 19 Jun 2013 13:30:00 GMT",1371648600,The lithium-ion battery can catch fire while charging. ,http://www.cpsc.gov/Global/Images/Recall/2013/13739/Thumb-13739%20ATG%20Battery%20Black%20SMALL.jpg,63,87,3104bc446d9d44da62778c840492bf3ca79e35bb,"Best Buy Recalls ATG Replacement Batteries for the MacBook Pro Due to Fire, Burn Hazards (Recall Alert)",2013-06,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2013/Best-Buy-Recalls-ATG-Replacement-Batteries-for-the-MacBook-Pro/,"[u'hazards', u'fire', u'burn', u'alert']","Best Buy Recalls ATG Replacement Batteries for the MacBook Pro Due to Fire, Burn Hazards (Recall Alert)"
2013-06-19,2013-06-19T11:30:00+00:00,"Wed, 19 Jun 2013 11:30:00 GMT",1371641400,The inner tube of the tire on the Jeep Liberty stroller can rupture causing the wheel rim to fracture and fly off. ,http://www.cpsc.gov/Global/Images/Recall/2013/13221/Jeep%20Stroller%201THUMB.jpg,63,87,9042996e7046c5202f26d50cde439520db00c674,Strollers Recalled by Kolcraft Due to Projectile Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Strollers-Recalled-by-Kolcraft/,[u'hazard'],Strollers Recalled by Kolcraft Due to Projectile Hazard
2013-06-19,2013-06-19T10:00:00+00:00,"Wed, 19 Jun 2013 10:00:00 GMT",1371636000,"The arrows, used for target archery and bow hunting, can break when fired and hit the user and others nearby.",http://www.cpsc.gov/Global/Images/Recall/2013/13220/EastonArrow87x63.jpg,63,87,4a436e81747248076f9a64cb20bae0d29b9c13e6,Axis Arrows Recalled by Easton Due to Injury Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Axis-Arrows-Recalled-by-Easton/,"[u'injury', u'hazard']",Axis Arrows Recalled by Easton Due to Injury Hazard
2013-06-18,2013-06-18T11:30:00+00:00,"Tue, 18 Jun 2013 11:30:00 GMT",1371555000,The plastic bath seat with suction cups for children between 5 and 10 months old can tip over while a baby is in it.,http://www.cpsc.gov/Global/Images/Recall/2013/13218/BuyBuyBabyThumb.jpg,63,87,91288a33c09a48509c9b0e6f0ec0f727ebf0c661,Buy Buy Baby Recalls Idea Baby Bath Seats Due to Drowning Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Buy-Buy-Baby-Recalls-Idea-Baby-Bath-Seats/,"[u'hazard', u'baby', u'drowning']",Buy Buy Baby Recalls Idea Baby Bath Seats Due to Drowning Hazard
2013-06-18,2013-06-18T11:30:00+00:00,"Tue, 18 Jun 2013 11:30:00 GMT",1371555000,The plastic bath seat with suction cups for children between 5 and 10 months old can tip over while a baby is in it.,http://www.cpsc.gov/Global/Images/Recall/2013/13219/OneStepAheadThumb.jpg,63,87,69a660329e5e932e17fb91cfe110e29277d6884f,Chelsea & Scott Recalls Idea Baby Bath Seats Due to Drowning Hazard; Sold Exclusively at Onestepahead.com,2013-06,http://www.cpsc.gov/en/Recalls/2013/Chelsea-Scott-Recalls-Idea-Baby-Bath-Seats/,"[u'exclusively', u'sold', u'hazard', u'baby', u'drowning']",Chelsea & Scott Recalls Idea Baby Bath Seats Due to Drowning Hazard; Sold Exclusively at Onestepahead.com
2013-06-18,2013-06-18T11:30:00+00:00,"Tue, 18 Jun 2013 11:30:00 GMT",1371555000,The plastic bath seat with suction cups for children between 5 and 10 months old can tip over while a baby is in it.,http://www.cpsc.gov/Global/Images/Recall/2013/13217/133x97BeBeLoveTHUMB.jpg,63,87,4dda448b887d99cee5a7aa3da9b40f815d353394,BeBeLove Recalls Baby Bath Seats Due to Drowning Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/BeBeLove-Recalls-Baby-Bath-Seats/,"[u'hazard', u'baby', u'drowning']",BeBeLove Recalls Baby Bath Seats Due to Drowning Hazard
2013-06-17,2013-06-17T13:00:00+00:00,"Mon, 17 Jun 2013 13:00:00 GMT",1371474000,The shower stool's wood seat can break.,http://www.cpsc.gov/Global/Images/Recall/2013/13738/TeakStoolTHMB.jpg,63,87,0aa484c8bd1daf8b7f6021cd3d7045f4d418bfc2,Hammacher Schlemmer Recalls Teak Shower Stools Due to Fall Hazard (Recall Alert) ,2013-06,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2013/Hammacher-Schlemmer-Recalls-Teak-Shower-Stools/,"[u'hazard', u'alert', u'fall']",Hammacher Schlemmer Recalls Teak Shower Stools Due to Fall Hazard (Recall Alert) 
2013-06-17,2013-06-17T10:00:00+00:00,"Mon, 17 Jun 2013 10:00:00 GMT",1371463200,The swivel bases on the chairs in the Metro 6-piece and Montero 4-piece seating groups can break.,http://www.cpsc.gov/Global/Images/Recall/2013/13737/MetroTHUMB.jpg,63,87,5c542535896d23e172e45e5729b33868f9a4535e,Sam's Club Recalls Outdoor Seating Groups Due to Fall Hazard (Recall Alert),2013-06,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2013/Sams-Club-Recalls-Outdoor-Seating-Groups/,"[u'hazard', u'alert', u'fall']",Sam's Club Recalls Outdoor Seating Groups Due to Fall Hazard (Recall Alert)
2013-06-13,2013-06-13T12:00:00+00:00,"Thu, 13 Jun 2013 12:00:00 GMT",1371124800,"The dual-use heater/cooker's regulator turns gas propane to liquid, which can flare easily.",http://www.cpsc.gov/Global/Images/Recall/2013/13214/14219%20Cooker%20THUMB2.jpg,63,87,2b385ede7955cf6e1f2e932c42fea48e5b7f5828,Texsport Recalls Cedar Lake Heater/Cookers Due to Fire Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Texsport-Recalls-Cedar-Lake-Heater-Cookers/,"[u'fire', u'hazard']",Texsport Recalls Cedar Lake Heater/Cookers Due to Fire Hazard
2013-06-13,2013-06-13T10:00:00+00:00,"Thu, 13 Jun 2013 10:00:00 GMT",1371117600,"Metal flowers come off Stride Rite girl's ""Joanna"" sandals.",http://www.cpsc.gov/Global/Images/Recall/2013/13215/JoannaThumb.jpg,63,87,5d615bf2c8ea5b63ba806b5adf5585194682f705,Stride Rite Recalls Girl's Sandals Due to Choking Hazard ,2013-06,http://www.cpsc.gov/en/Recalls/2013/Stride-Rite-Recalls-Girls-Sandals/,"[u'choking', u'hazard']",Stride Rite Recalls Girl's Sandals Due to Choking Hazard 
2013-06-12,2013-06-12T10:00:00+00:00,"Wed, 12 Jun 2013 10:00:00 GMT",1371031200,Salsa Vaya and La Cruz bike forks can bend above the disc brake mount. ,http://www.cpsc.gov/Global/Images/Recall/2013/13213/Salsa-La-Cruz-Fork87x63.jpg,63,87,f3c7d8b5a2220c1f9cdaefd9e78f869345e7a1e3,Salsa Cycles Recalls Bicycle Forks Due to Fall Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Salsa-Cycles-Recalls-Bicycle-Forks/,"[u'hazard', u'fall']",Salsa Cycles Recalls Bicycle Forks Due to Fall Hazard
2013-06-07,2013-06-07T14:30:00+00:00,"Fri, 07 Jun 2013 14:30:00 GMT",1370615400,"When two or more magnets are swallowed, they can link together inside a child's intestines and clamp onto body tissues, causing intestinal obstructions, perforations, sepsis and death. Internal injury from magnets can pose serious lifelong health effects.",http://www.cpsc.gov/Global/Images/Recall/2013/13736/Adobe%20Thumbnail.jpg,63,87,acdf4ba4807124071db6c879dae104cd0f654062,Adobe Recalls High-Powered Magnets Distributed with Promotional Materials Package (Recall Alert),2013-06,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2013/Adobe-Recalls-High-Powered-Magnets-Distributed-with-Promotional-Materials-Package/,[u'alert'],Adobe Recalls High-Powered Magnets Distributed with Promotional Materials Package (Recall Alert)
2013-06-06,2013-06-06T15:00:00+00:00,"Thu, 06 Jun 2013 15:00:00 GMT",1370530800,The iron supplement tablets inside the bottle can cause serious injury or death to young children if multiple tablets are ingested at once.,http://www.cpsc.gov/Global/Images/Recall/2013/13212/TARGET%20MINS%20IRON%20IMAGE%20Thumbnail.jpg,63,87,0cb929cd4b28591dd4552be02caf596d83d46f03,Country Life Recalls Target-Mins Iron Supplement Bottles Due to Lack of Child-Resistant Packaging,2013-06,http://www.cpsc.gov/en/Recalls/2013/Country-Life-Recalls-Target-Mins-Iron-Supplement-Bottles/,[],Country Life Recalls Target-Mins Iron Supplement Bottles Due to Lack of Child-Resistant Packaging
2013-06-06,2013-06-06T14:00:00+00:00,"Thu, 06 Jun 2013 14:00:00 GMT",1370527200,The internal wiring can arc causing the lamp to catch fire or the glass to shatter. This poses fire and laceration hazards.,http://www.cpsc.gov/Global/Images/Recall/2013/13211/THUMB%2013211%20Metal%20Halide%20Lamp%20SMALL.jpg,63,87,86edfc6620f03e19159c5600f01cb2cf8a4686b8,"Philips Recalls Metal Halide Lamps Due to Fire, Laceration Hazards",2013-06,http://www.cpsc.gov/en/Recalls/2013/Philips-Recalls-Metal-Halide-Lamps/,"[u'laceration', u'hazards', u'fire']","Philips Recalls Metal Halide Lamps Due to Fire, Laceration Hazards"
2013-06-06,2013-06-06T11:00:00+00:00,"Thu, 06 Jun 2013 11:00:00 GMT",1370516400,The Bear Grylls Parang machete's blade can cut through the sheath's stitching.,http://www.cpsc.gov/Global/Images/Recall/2013/13209/Stitched_sheathParang%20Thumbnail.jpg,63,87,3f622f57b5505b817294cfb59a5b7a90fcbae990,Gerber Recalls Machetes with Stitched Sheaths Due to Laceration Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/Gerber-Recalls-Machetes-with-Stitched-Sheaths/,"[u'laceration', u'hazard']",Gerber Recalls Machetes with Stitched Sheaths Due to Laceration Hazard
2013-06-06,2013-06-06T10:15:00+00:00,"Thu, 06 Jun 2013 10:15:00 GMT",1370513700,The 20-ounce cups can break when hot liquid is poured into them. Scalding injuries reported.,http://www.cpsc.gov/Global/Images/Recall/2013/13210/LydaCup87x63.jpg,63,87,5075509aef89e62d0450a464a410fef139c6dae8,IKEA Recalls LYDA Jumbo Coffee/Tea Cups Due to Burn Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/IKEA-Recalls-LYDA-Jumbo-Coffee-Tea-Cups/,"[u'burn', u'hazard']",IKEA Recalls LYDA Jumbo Coffee/Tea Cups Due to Burn Hazard
2013-06-05,2013-06-05T10:00:00+00:00,"Wed, 05 Jun 2013 10:00:00 GMT",1370426400,The signaling devices can malfunction and restrict the diver's air flow.,http://www.cpsc.gov/Global/Images/Recall/2013/13207/DV%20Recall.jpg,63,87,c15fe2d0c4e2be3d7939c3dbeadd0d4a5ae064ad,DiveAlert Emergency Signaling Devices Recalled by Ideations Due to Drowning Hazard,2013-06,http://www.cpsc.gov/en/Recalls/2013/DiveAlert-Emergency-Signaling-Devices-Recalled-by-Ideations/,"[u'hazard', u'drowning']",DiveAlert Emergency Signaling Devices Recalled by Ideations Due to Drowning Hazard
2013-05-30,2013-05-30T16:30:00+00:00,"Thu, 30 May 2013 16:30:00 GMT",1369931400,The toy's music can reach decibel levels that can be too high for young children.,http://www.cpsc.gov/Global/Images/Recall/2013/13206/Fred%20Meyer%20Dancing%20Chick%20THUMB.jpg,63,87,8209537d81ede3743cb05fdd9c522c093fa38978,Fred Meyer Recalls “Chicken Dance” Easter Chicks Due to Hearing Damage Hazard,2013-05,http://www.cpsc.gov/en/Recalls/2013/Fred-Meyer-Recalls-Chicken-Dance-Easter-Chicks/,[u'hazard'],Fred Meyer Recalls “Chicken Dance” Easter Chicks Due to Hearing Damage Hazard
2013-05-30,2013-05-30T09:00:00+00:00,"Thu, 30 May 2013 09:00:00 GMT",1369904400,Teavana has received about 300 reports of the glass tumblers breaking or shattering unexpectedly.,http://www.cpsc.gov/Global/Images/Recall/2013/13205/TeavanaThumb.jpg,63,87,6cc3ed24bf0f16b60a49a5b00b6446fb06b9baf6,Teavana Recalls Glass Tea Tumblers Due To Laceration and Burn Hazards,2013-05,http://www.cpsc.gov/en/Recalls/2013/Teavana-Recalls-Glass-Tea-Tumblers/,"[u'laceration', u'hazards', u'burn']",Teavana Recalls Glass Tea Tumblers Due To Laceration and Burn Hazards
2013-05-29,2013-05-29T13:00:00+00:00,"Wed, 29 May 2013 13:00:00 GMT",1369832400,The thread in the decorative stitching on the bumper can loosen and wrap around a child's neck.,http://www.cpsc.gov/Global/Images/Recall/2013/13204/THUMB-13204%20Bumper%20Interior%20SMALL.jpg,63,87,8bd325ceadde8a54ef6bf1e4efa2030e42cab4e4,Pottery Barn Kids Recalls Sweet Lambie Crib Bumpers Due to Entanglement Hazard,2013-05,http://www.cpsc.gov/en/Recalls/2013/Pottery-Barn-Kids-Recalls-Sweet-Lambie-Crib-Bumpers/,[u'hazard'],Pottery Barn Kids Recalls Sweet Lambie Crib Bumpers Due to Entanglement Hazard
2013-05-29,2013-05-29T11:30:00+00:00,"Wed, 29 May 2013 11:30:00 GMT",1369827000,The throttle cable on 11 models of KTM and two models of Husaberg brand competition/closed course and off-road motorcycles can malfunction during use and result in an uncontrollable throttle.,http://www.cpsc.gov/Global/Images/Recall/2013/13203/THUMB-13203%202013%20KTM%20125%20SX%20SMALL.jpg,63,87,53153ac64e6b8104812901da90eafcbff54289d2,KTM North America Recalls KTM and Husaberg Motorcycles Due to Crash Hazard ,2013-05,http://www.cpsc.gov/en/Recalls/2013/KTM-North-America-Recalls-KTM-and-Husaberg-Motorcycles/,"[u'crash', u'hazard']",KTM North America Recalls KTM and Husaberg Motorcycles Due to Crash Hazard 
2013-05-29,2013-05-29T11:00:00+00:00,"Wed, 29 May 2013 11:00:00 GMT",1369825200,The toddler-sized pajamas pose a risk of burn injuries to children.,http://www.cpsc.gov/Global/Images/Recall/2013/13202/SMALL_%20HSH158BPL.jpg,63,87,0e8a00f40a6007b4170a601af3d087bfbd2161a7,Vive La Fete Recalls Children's Pajamas Due to Violation of Federal Flammability Standard,2013-05,http://www.cpsc.gov/en/Recalls/2013/Vive-La-Fete-Recalls-Childrens-Pajamas/,"[u'violation', u'children', u'federal', u'flammability', u'standard']",Vive La Fete Recalls Children's Pajamas Due to Violation of Federal Flammability Standard
2013-05-29,2013-05-29T09:00:00+00:00,"Wed, 29 May 2013 09:00:00 GMT",1369818000,The water bottle's spout can break off,http://www.cpsc.gov/Global/Images/Recall/2013/13201/water%20bottlesTHUMB.jpg,63,87,e8e56bd91a1c12c8dd62aa407c197d1f2b3b0abf,H&M Reannounces Recall of Children's Water Bottles Due to Choking Hazard,2013-05,http://www.cpsc.gov/en/Recalls/2013/HM-Reannounces-Recall-of-Childrens-Water-Bottles/,"[u'children', u'choking', u'hazard']",H&M Reannounces Recall of Children's Water Bottles Due to Choking Hazard
